trafficindexdate,minimum_traffic_index,maximum_traffic_index,average_traffic_index,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean
2019-03-21,1,62,26.48251748251748,11.9,6.9,0.1,27.0,83
2019-03-22,1,71,24.85635359116022,12.3,4.7,0.0,20.9,73
2019-03-23,2,56,28.307692307692307,13.5,4.3,0.0,25.1,72
2019-03-24,11,60,32.03846153846153,10.5,1.7,0.0,19.3,69
2019-03-25,24,65,49.46153846153847,13.7,2.2,0.0,8.9,76
2019-03-26,22,58,46.46153846153847,17.3,4.3,0.0,21.9,76
2019-03-27,2,53,30.14723926380368,11.6,6.6,0.1,21.3,81
2019-03-28,1,63,26.527972027972027,10.8,5.8,0.0,28.0,71
2019-03-29,1,62,29.083916083916083,8.6,4.8,0.0,37.2,59
2019-03-30,1,42,18.867132867132867,9.3,5.8,0.0,37.0,57
2019-03-31,1,18,4.699300699300699,10.4,6.3,0.0,39.6,68
2019-04-01,1,60,22.3006993006993,13.8,3.7,0.0,19.6,82
2019-04-02,1,62,24.489510489510486,13.0,4.6,0.0,31.3,82
2019-04-03,1,56,25.61754385964912,12.4,4.9,0.0,25.0,75
2019-04-04,4,58,26.930069930069926,12.0,6.1,0.0,21.0,79
2019-04-05,1,65,30.753521126760564,15.7,5.4,0.0,18.9,83
2019-04-06,9,51,28.052447552447553,14.5,6.9,0.0,26.3,87
2019-04-07,1,49,24.81754385964912,18.5,8.1,1.0,13.5,82
2019-04-08,2,54,25.062717770034844,20.6,10.8,0.9,16.9,78
2019-04-09,2,67,26.33450704225352,18.4,9.8,1.8,14.3,78
2019-04-10,2,54,27.940350877192984,13.5,10.1,6.1,13.5,83
2019-04-11,1,54,26.332167832167833,15.8,10.4,10.0,21.3,86
2019-04-12,1,63,27.723776223776223,16.5,11.7,2.1,29.1,76
2019-04-13,4,51,28.299295774647888,19.3,9.6,6.1,13.6,84
2019-04-14,2,42,21.27177700348432,14.8,10.7,10.5,17.1,88
2019-04-15,4,49,22.109289617486336,11.9,8.7,0.6,24.8,85
2019-04-16,4,54,34.25433526011561,12.1,6.1,0.1,20.8,73
2019-04-17,1,60,25.653710247349824,13.7,6.8,0.0,12.6,70
2019-04-18,1,65,30.306338028169012,11.6,7.5,0.7,23.0,86
2019-04-19,6,71,31.79649122807017,11.1,7.5,1.3,21.6,71
2019-04-20,1,54,28.69122807017544,9.9,6.2,3.7,27.1,76
2019-04-21,1,56,22.422535211267604,12.9,6.0,0.0,21.8,69
2019-04-22,1,53,21.611888111888113,14.5,3.2,0.0,17.9,70
2019-04-23,1,38,15.986013986013987,16.2,6.1,0.0,18.1,65
2019-04-24,1,56,26.195804195804197,20.4,8.5,2.6,16.2,68
2019-04-25,1,60,26.874125874125877,21.2,9.5,0.0,19.9,73
2019-04-26,1,63,29.04561403508772,19.6,10.0,0.0,17.7,78
2019-04-27,1,53,25.75,21.8,8.8,0.0,14.7,71
2019-04-28,1,60,21.56445993031359,22.7,11.1,0.0,13.5,75
2019-04-29,1,56,25.112676056338028,23.7,13.1,0.0,8.7,69
2019-04-30,1,71,31.901754385964914,24.1,12.6,0.0,17.6,70
2019-05-01,1,31,14.209737827715356,20.8,13.7,0.0,22.9,67
2019-05-02,2,65,31.64664310954064,17.3,12.3,4.9,23.6,79
2019-05-03,1,67,30.667832167832167,19.5,11.1,0.0,16.1,79
2019-05-04,1,53,25.849650349650346,22.4,11.4,0.5,24.9,62
2019-05-05,1,47,15.848056537102472,23.9,13.6,4.8,18.8,72
2019-05-06,1,54,20.870175438596487,23.2,14.3,0.3,13.2,71
2019-05-07,1,54,23.93684210526316,17.0,12.1,8.4,27.5,79
2019-05-08,1,49,20.944055944055943,14.4,11.5,4.9,13.8,75
2019-05-09,1,56,20.566433566433567,16.6,11.8,0.1,10.2,65
2019-05-10,1,65,26.729824561403507,18.4,12.9,6.0,16.6,77
2019-05-11,1,56,22.058035714285715,18.5,13.6,12.4,18.1,87
2019-05-12,1,42,12.825174825174823,22.0,11.6,0.0,17.2,74
2019-05-13,1,56,21.750877192982458,20.8,13.1,0.0,27.4,77
2019-05-14,1,54,21.306338028169012,23.0,13.8,0.2,26.6,81
2019-05-15,1,56,21.739436619718308,25.3,14.8,0.0,15.7,73
2019-05-16,1,58,23.087412587412587,22.7,15.1,0.0,20.0,78
2019-05-17,1,71,27.385159010600702,20.2,14.5,0.7,30.9,84
2019-05-18,1,45,17.564912280701755,21.3,14.6,0.1,15.3,85
2019-05-19,1,45,11.063157894736841,25.1,16.5,0.0,18.4,75
2019-05-20,1,45,15.543103448275861,27.9,18.2,0.0,14.0,63
2019-05-22,2,60,32.213740458015266,26.2,15.6,0.0,23.0,67
2019-05-23,1,62,24.968531468531467,24.6,17.3,0.0,13.8,68
2019-05-24,1,67,30.122377622377623,21.1,16.0,8.6,17.5,84
2019-05-25,1,53,21.750877192982458,20.9,15.0,5.4,19.4,86
2019-05-26,1,45,13.486013986013987,23.9,14.8,0.0,13.8,80
2019-05-27,1,60,24.873684210526317,26.1,16.2,0.0,22.5,68
2019-05-28,1,62,25.993006993006997,31.7,16.8,0.0,17.2,76
2019-05-29,1,63,27.985915492957744,28.1,17.6,0.0,15.8,69
2019-05-30,1,71,30.50709219858156,26.3,16.8,0.0,13.6,68
2019-05-31,1,60,29.71631205673759,28.0,18.6,0.0,18.8,65
2019-06-01,1,45,20.5,25.9,18.6,0.0,24.0,79
2019-06-02,1,27,10.37979094076655,26.5,19.0,0.5,21.2,80
2019-06-03,1,26,8.38976377952756,26.4,17.4,0.0,14.4,69
2019-06-04,1,56,22.79377431906615,24.5,17.8,6.7,13.3,71
2019-06-05,1,49,21.63565891472868,25.9,17.1,0.4,14.8,71
2019-06-06,1,31,13.463157894736842,27.2,17.2,0.1,12.0,70
2019-06-07,1,24,9.021052631578947,28.7,17.6,0.0,17.6,67
2019-06-08,1,18,9.069930069930068,28.5,17.8,0.0,19.3,70
2019-06-09,1,18,7.858657243816254,26.4,19.1,1.6,27.0,79
2019-06-10,1,56,19.814035087719297,26.7,20.4,0.1,24.6,75
2019-06-11,1,54,24.589473684210528,26.8,20.3,2.2,16.5,80
2019-06-12,1,56,24.947552447552447,25.8,18.6,4.7,12.1,83
2019-06-13,1,63,27.388111888111887,29.8,19.7,0.0,18.3,79
2019-06-14,1,67,29.156794425087107,27.8,20.1,0.7,20.4,78
2019-06-15,1,54,26.12982456140351,26.8,20.1,2.1,23.2,82
2019-06-16,1,44,20.29965156794425,27.6,21.4,3.4,21.4,78
2019-06-17,1,62,27.734265734265733,30.1,22.3,1.9,22.6,77
2019-06-18,1,63,28.910394265232974,28.7,22.4,1.5,23.7,79
2019-06-19,1,63,30.381625441696116,28.5,22.0,0.9,22.5,78
2019-06-20,1,67,31.171929824561403,29.1,21.2,0.0,13.6,75
2019-06-21,1,67,31.294736842105262,28.8,20.5,2.5,15.0,80
2019-06-22,1,58,30.24561403508772,29.6,21.5,0.0,21.3,78
2019-06-23,1,47,19.55281690140845,31.5,22.1,0.0,15.3,69
2019-06-24,1,65,29.30877192982456,32.5,20.6,0.0,21.9,58
2019-06-25,1,63,29.968421052631577,29.9,23.2,0.0,24.2,74
2019-06-26,2,62,28.62020905923345,29.7,23.3,0.0,29.8,75
2019-06-27,2,60,30.814126394052042,30.2,22.2,0.0,28.0,67
2019-06-28,2,60,30.7112676056338,29.7,19.2,1.1,29.8,76
2019-06-29,1,81,26.414634146341463,26.6,19.5,0.0,30.2,57
2019-06-30,1,36,19.24125874125874,26.2,17.3,0.2,27.3,58
2019-07-01,1,49,27.665413533834585,28.0,16.2,0.0,25.0,60
2019-07-02,1,53,24.45644599303136,29.9,19.4,0.0,26.3,67
2019-07-03,1,54,25.180555555555557,31.2,19.4,0.0,23.8,75
2019-07-04,1,54,26.324041811846687,30.0,21.1,0.0,25.0,73
2019-07-05,1,56,27.14236111111111,29.8,22.1,0.0,23.0,70
2019-07-06,1,40,22.29616724738676,29.3,19.4,0.1,21.1,74
2019-07-07,1,33,16.37676056338028,30.9,20.5,0.0,23.9,66
2019-07-08,1,56,24.723776223776223,31.6,19.3,0.0,19.4,63
2019-07-09,1,51,24.282229965156795,31.3,21.8,0.0,19.1,66
2019-07-10,1,49,24.73611111111111,28.8,20.5,2.0,22.6,77
2019-07-11,2,53,28.881944444444443,21.2,19.2,16.0,28.0,86
2019-07-12,1,56,25.54513888888889,24.1,17.7,0.3,14.3,73
2019-07-13,1,40,21.195121951219512,25.2,16.1,0.0,13.2,66
2019-07-14,1,36,16.18466898954704,23.7,17.3,2.0,15.9,73
2019-07-15,2,31,16.5,22.0,17.6,7.9,16.9,85
2019-07-16,1,51,22.364583333333332,25.6,15.6,0.0,22.2,77
2019-07-17,1,49,23.234265734265733,25.3,20.5,0.0,29.2,73
2019-07-18,1,49,24.506944444444443,26.6,19.7,0.0,19.3,74
2019-07-19,1,49,25.71875,27.7,19.8,0.0,27.5,74
2019-07-20,1,44,21.180555555555557,27.5,20.6,0.0,29.2,76
2019-07-21,1,31,14.697916666666666,28.0,20.8,0.0,22.7,73
2019-07-22,1,49,24.472222222222225,28.6,20.7,0.0,24.2,76
2019-07-23,1,49,24.854166666666664,30.1,21.0,0.0,22.0,75
2019-07-24,1,51,26.114583333333332,23.9,20.8,7.3,22.0,85
2019-07-25,1,51,24.635416666666664,26.3,18.0,0.4,19.2,74
2019-07-26,1,57,26.409722222222225,27.9,19.2,0.0,21.5,76
2019-07-27,1,44,21.572916666666664,28.1,20.1,0.0,26.6,76
2019-07-28,1,27,13.864583333333332,28.4,21.4,0.0,24.0,74
2019-07-29,1,49,22.239700374531836,30.6,19.4,0.0,21.1,77
2019-07-30,1,53,23.590277777777775,29.3,21.7,0.0,15.7,78
2019-07-31,1,53,22.35763888888889,30.8,20.8,0.0,19.2,74
2019-08-01,1,53,23.916666666666664,30.6,22.4,0.0,24.0,77
2019-08-02,1,56,25.104166666666664,28.8,23.2,0.7,22.0,79
2019-08-03,1,40,20.086805555555557,30.9,20.6,0.0,14.6,67
2019-08-04,1,31,12.347222222222221,25.9,21.8,0.8,23.4,65
2019-08-05,1,49,21.60763888888889,26.5,18.9,0.0,23.7,61
2019-08-06,1,56,23.024305555555557,27.9,18.7,0.0,25.6,61
2019-08-07,1,51,23.850694444444443,29.2,19.5,0.0,26.0,64
2019-08-08,1,54,26.069444444444443,29.9,18.9,0.0,22.4,69
2019-08-09,1,51,25.304195804195803,29.4,20.4,0.0,26.4,73
2019-08-10,1,26,10.947916666666666,30.5,20.7,0.0,25.4,73
2019-08-11,1,29,12.065972222222221,29.1,22.1,0.0,33.4,72
2019-08-12,1,35,14.114583333333332,29.5,22.9,0.0,36.7,62
2019-08-13,1,22,9.854166666666666,29.6,22.6,0.0,35.1,67
2019-08-14,1,18,7.569444444444445,30.3,22.8,0.0,21.7,72
2019-08-15,1,26,9.065972222222223,27.8,22.6,0.3,21.7,82
2019-08-16,1,26,9.336805555555555,25.8,21.4,2.8,25.1,80
2019-08-17,1,51,16.822916666666664,23.9,19.1,30.9,22.6,85
2019-08-18,1,22,8.944444444444445,24.8,17.9,2.6,22.9,72
2019-08-19,1,49,19.59375,25.6,15.9,0.0,23.4,74
2019-08-20,1,51,23.14236111111111,26.9,19.2,0.0,25.5,73
2019-08-21,1,53,24.82638888888889,26.3,21.1,8.5,25.7,85
2019-08-22,1,53,23.86111111111111,29.3,20.1,0.0,24.4,81
2019-08-23,1,57,25.277777777777775,29.0,20.8,0.0,30.7,79
2019-08-24,1,49,22.947916666666664,30.3,21.8,0.0,28.0,82
2019-08-25,1,35,16.66315789473684,30.5,22.7,0.0,29.7,79
2019-08-26,1,54,25.368055555555557,30.3,23.4,0.0,32.0,77
2019-08-27,1,57,26.4375,30.2,23.2,0.0,30.1,74
2019-08-28,1,61,28.552083333333332,29.0,22.8,0.0,31.6,67
2019-08-29,1,65,31.89236111111111,28.6,22.0,0.0,29.1,65
2019-08-30,1,36,15.972222222222221,27.6,20.8,0.0,24.3,70
2019-08-31,1,42,18.871527777777775,26.8,20.1,0.0,24.5,66
2019-09-01,1,44,18.569930069930066,27.8,21.0,0.0,26.7,71
2019-09-02,1,56,25.541666666666664,28.2,21.4,0.0,28.9,73
2019-09-03,1,57,26.64236111111111,28.7,21.8,0.0,33.4,66
2019-09-04,1,61,29.055555555555557,28.8,21.3,0.0,29.9,72
2019-09-05,1,59,28.270833333333332,26.7,21.3,0.2,30.6,77
2019-09-06,1,64,29.729166666666664,26.0,19.3,0.0,26.7,65
2019-09-07,1,56,28.10763888888889,27.0,16.9,0.0,26.3,68
2019-09-08,1,45,20.302083333333332,26.3,20.0,0.4,30.0,69
2019-09-09,1,51,22.596551724137928,27.1,18.6,0.0,24.3,65
2019-09-10,1,54,25.461805555555557,27.0,17.6,1.2,32.1,75
2019-09-11,1,60,25.950704225352112,27.5,20.9,0.0,30.0,71
2019-09-12,1,58,26.552083333333332,25.3,19.6,0.1,26.1,73
2019-09-13,2,69,30.75438596491228,26.3,19.5,0.0,36.6,65
2019-09-14,1,54,27.197916666666664,26.4,20.7,0.0,30.7,57
2019-09-15,1,45,21.100694444444443,24.2,19.2,1.0,32.2,66
2019-09-16,1,58,24.878472222222225,25.3,17.4,0.0,21.3,68
2019-09-17,1,58,26.378472222222225,25.8,15.7,0.0,14.4,76
2019-09-18,1,62,27.3588850174216,29.1,15.5,0.0,15.7,59
2019-09-19,1,63,27.909722222222225,25.3,19.9,0.0,29.3,71
2019-09-20,1,80,37.625,21.1,16.1,7.8,26.3,81
2019-09-21,1,62,29.055555555555557,19.7,14.6,0.3,24.9,60
2019-09-22,1,54,22.819787985865723,20.6,11.3,0.0,19.6,62
2019-09-23,1,60,25.46341463414634,22.2,10.2,0.0,9.2,70
2019-09-24,1,67,28.06620209059233,26.3,13.0,4.4,20.2,72
2019-09-25,1,54,26.340350877192986,22.9,16.8,0.3,14.7,78
2019-09-26,1,67,27.552083333333332,23.9,16.7,0.0,10.8,82
2019-09-27,1,62,28.10763888888889,23.4,17.6,1.3,12.7,77
2019-09-28,1,56,25.56794425087108,23.9,14.5,0.0,18.9,76
2019-09-29,1,53,21.340425531914892,25.4,13.5,0.0,11.6,73
2019-09-30,1,58,25.478873239436616,26.4,13.6,0.0,9.5,66
2019-10-01,1,67,27.527777777777775,28.4,16.3,0.0,21.3,70
2019-10-02,1,63,28.425087108013937,28.2,17.9,0.0,19.0,81
2019-10-03,1,65,29.315972222222225,28.2,16.7,0.0,17.7,68
2019-10-04,2,67,30.791666666666664,31.0,21.8,0.0,23.2,56
2019-10-05,4,60,30.72822299651568,23.6,16.0,12.5,23.6,83
2019-10-06,1,45,21.788194444444443,18.6,13.7,13.2,27.4,76
2019-10-07,1,58,25.788194444444443,20.2,12.5,0.4,24.5,74
2019-10-08,4,72,35.979166666666664,16.1,14.6,15.4,31.5,88
2019-10-09,1,65,27.773519163763066,20.9,12.5,0.0,15.4,78
2019-10-10,1,65,28.663194444444443,20.5,12.5,0.0,17.0,86
2019-10-11,1,67,30.020833333333332,21.9,15.3,0.0,23.5,83
2019-10-12,1,60,28.052083333333332,21.6,15.9,0.0,21.5,77
2019-10-13,1,53,21.774305555555557,22.6,15.3,0.0,20.5,83
2019-10-14,1,63,26.582142857142856,22.7,15.9,0.0,18.9,85
2019-10-15,2,62,27.59205776173285,22.8,15.7,0.0,17.2,86
2019-10-16,1,62,26.656028368794328,22.4,16.4,0.0,17.7,84
2019-10-17,2,62,28.73684210526316,21.4,16.5,0.0,16.8,87
2019-10-18,4,69,29.99242424242424,22.2,15.7,0.0,10.2,88
2019-10-19,2,58,28.72932330827068,23.4,13.8,0.0,15.9,87
2019-10-20,1,54,22.633587786259543,22.1,14.4,0.0,17.6,86
2019-10-21,1,62,25.31734317343173,21.7,16.1,0.0,19.7,85
2019-10-22,1,65,28.364583333333332,20.4,15.8,0.2,23.2,82
2019-10-23,2,67,29.17013888888889,20.7,15.1,0.0,26.1,76
2019-10-24,2,69,30.367857142857144,21.2,14.6,0.0,20.4,80
2019-10-25,2,74,32.93309859154929,21.7,14.0,0.0,21.9,81
2019-10-26,1,63,28.642857142857142,18.9,15.1,0.0,18.7,80
2019-10-27,1,63,17.45220588235294,19.0,14.0,1.2,16.6,83
2019-10-28,1,53,20.406474820143885,20.8,13.2,0.0,15.7,84
2019-10-29,2,36,16.180555555555557,19.4,12.8,1.0,13.7,88
2019-10-30,1,60,26.55595667870036,20.1,11.2,0.0,15.1,89
2019-10-31,2,80,33.96739130434782,19.0,13.3,6.7,13.8,90
2019-11-01,13,71,38.02456140350877,14.7,11.3,10.2,32.0,87
2019-11-02,2,60,28.07317073170732,16.1,8.5,0.0,19.8,72
2019-11-03,2,65,30.04861111111111,17.0,7.9,0.0,15.9,78
2019-11-04,2,62,27.041811846689892,21.3,15.6,0.0,18.7,68
2019-11-05,4,65,30.70138888888889,21.1,17.0,2.1,27.0,75
2019-11-06,4,71,31.208333333333332,22.6,17.6,0.0,25.9,71
2019-11-07,2,69,30.190972222222225,22.2,14.9,0.0,16.8,74
2019-11-08,2,74,33.080139372822295,23.4,14.8,0.0,12.5,65
2019-11-09,4,63,29.648083623693378,22.7,12.7,0.0,11.3,65
2019-11-10,1,49,22.569444444444443,22.3,11.9,0.0,12.0,68
2019-11-11,2,60,26.9290780141844,22.0,14.2,0.0,13.0,73
2019-11-12,4,63,29.36111111111111,22.8,11.6,0.0,14.7,80
2019-11-13,2,65,28.368055555555557,23.8,14.1,0.0,22.8,60
2019-11-14,4,76,33.60069444444444,18.9,12.4,3.2,17.5,89
2019-11-15,4,72,32.81944444444444,19.7,13.1,0.0,10.1,81
2019-11-16,2,69,32.038327526132406,20.5,11.4,0.0,21.4,84
2019-11-17,1,58,25.402777777777775,21.3,13.9,0.0,17.9,90
2019-11-18,2,69,31.114982578397207,20.3,11.8,0.0,13.0,80
2019-11-19,4,74,31.92361111111111,21.6,10.9,0.0,14.6,79
2019-11-20,6,74,33.57142857142857,18.6,10.8,0.0,14.4,80
2019-11-21,4,76,33.1875,19.5,10.1,0.0,20.8,72
2019-11-22,4,76,33.52777777777778,15.5,12.7,0.0,29.0,81
2019-11-23,4,62,30.409722222222225,16.7,11.9,3.1,13.4,83
2019-11-24,1,54,24.996527777777775,16.9,10.2,0.0,11.2,87
2019-11-25,2,65,27.375,17.9,10.7,0.8,16.5,78
2019-11-26,9,67,32.27372262773722,16.4,12.3,5.6,17.8,83
2019-11-27,8,67,31.934027777777775,12.9,8.7,1.6,28.1,87
2019-11-28,2,65,29.797909407665504,16.6,7.7,0.0,25.9,80
2019-11-29,4,72,35.03460207612457,17.2,12.0,17.3,30.7,79
2019-11-30,2,62,29.442508710801395,17.9,11.9,7.8,21.1,82
2019-12-01,2,49,23.123674911660775,11.7,8.0,2.0,32.5,84
2019-12-02,2,69,28.932624113475175,11.5,4.9,0.0,15.9,73
2019-12-03,4,74,33.05555555555556,12.2,7.5,1.8,21.8,83
2019-12-04,13,69,39.70934256055363,8.5,7.0,9.1,28.0,83
2019-12-05,6,74,34.71875,9.9,4.8,0.0,25.5,74
2019-12-06,4,76,32.291666666666664,11.7,2.7,0.0,10.4,80
2019-12-07,4,60,28.60975609756097,10.8,3.1,0.2,15.3,76
2019-12-08,1,40,17.65853658536585,12.9,5.5,0.5,13.2,83
2019-12-09,2,65,28.152777777777775,11.7,3.4,0.0,10.2,85
2019-12-10,4,67,30.574912891986063,12.3,3.9,0.0,13.6,78
2019-12-11,4,80,32.611111111111114,13.7,3.5,2.6,20.4,77
2019-12-12,6,67,31.694444444444443,14.5,7.0,2.1,14.3,86
2019-12-13,9,69,34.538983050847456,13.8,8.1,3.5,13.7,88
2019-12-14,4,62,30.572916666666664,16.0,9.7,2.2,19.6,77
2019-12-15,1,45,19.40766550522648,12.9,5.0,1.7,15.2,86
2019-12-16,1,69,28.88888888888889,13.2,4.0,0.0,12.2,88
2019-12-17,4,67,31.555555555555557,14.2,4.5,0.0,12.9,79
2019-12-18,8,72,32.9375,14.1,9.3,0.0,18.3,77
2019-12-19,4,69,32.053003533568905,15.1,7.9,0.0,12.8,77
2019-12-20,4,72,33.361111111111114,14.4,5.8,0.0,20.5,75
2019-12-21,2,58,28.53103448275862,16.1,12.5,0.6,36.7,69
2019-12-22,2,45,20.797909407665504,17.7,15.3,0.1,39.5,65
2019-12-23,4,72,34.43554006968641,15.9,11.8,2.3,33.0,69
2019-12-24,6,67,35.91637630662021,11.3,8.8,7.4,25.9,88
2019-12-25,4,72,33.37366548042705,10.1,8.3,3.1,16.9,86
2019-12-26,9,74,38.81468531468531,8.4,7.4,11.9,24.1,86
2019-12-27,8,78,37.06271777003484,8.3,3.9,1.4,17.0,81
2019-12-28,6,65,34.892361111111114,7.6,3.8,2.3,22.7,88
2019-12-29,8,42,21.23611111111111,7.5,4.8,5.3,25.5,83
2019-12-30,4,71,37.0551724137931,9.7,5.3,7.1,42.5,83
2019-12-31,6,62,32.1184668989547,8.8,2.4,7.3,34.6,86
2020-01-01,2,33,14.727272727272728,7.9,2.9,2.8,28.5,80
2020-01-02,4,72,35.56794425087108,7.4,4.2,4.9,27.4,88
2020-01-03,9,63,30.270833333333332,8.5,2.7,0.1,17.5,81
2020-01-04,1,45,21.73611111111111,9.5,2.0,0.0,10.8,78
2020-01-05,2,45,18.916666666666664,9.2,1.5,4.2,19.0,83
2020-01-06,15,80,44.482638888888886,7.4,6.3,36.9,43.2,89
2020-01-07,17,80,44.017605633802816,6.8,5.3,30.7,47.2,86
2020-01-08,15,74,36.88194444444445,5.9,3.8,5.7,37.4,79
2020-01-09,9,71,34.62717770034843,7.1,2.9,0.1,23.2,77
2020-01-10,6,74,33.94097222222222,8.7,-0.6,0.0,7.8,79
2020-01-11,4,54,26.756097560975608,10.2,2.3,0.0,10.2,79
2020-01-12,2,35,17.090592334494772,9.3,4.1,1.6,19.3,88
